acqic,bacno,cano,conam,contp,csmcu,ecfg,etymd,flbmk,flg_3dsmk,fraud_ind,hcefg,insfg,iterm,locdt,loctm,mcc,mchno,ovrlt,scity,stocn,stscd,txkey
6783,7128,67215,555.04,5,62,Y,8,N,N,0,5,N,0,34,141816.0,248,29793,N,5966,102,0,1425080
6532,74162,75034,120.89,5,62,Y,8,N,N,0,5,N,0,34,72137.0,248,34345,N,5820,102,0,1282592
6883,100153,79570,513.8,5,0,N,0,N,N,0,5,N,0,34,131459.0,457,9176,N,0,102,0,516870
6769,110011,80653,1166.42,5,62,N,5,N,N,0,5,N,0,32,105438.0,251,78073,N,5858,102,0,138826
3400,13934,44183,2.92,5,13,Y,8,N,N,0,5,N,0,32,701.0,206,41264,N,5442,20,0,691439
6769,425,182126,1644.53,4,62,N,2,N,N,0,5,N,0,33,110738.0,343,78638,N,5817,102,0,225750
6769,32207,3722,2075.69,4,62,N,2,N,N,0,5,N,0,33,110854.0,343,78638,N,5817,102,0,81809
6769,66023,47326,448.93,5,62,N,5,N,N,0,5,N,0,33,192849.0,251,78015,N,3588,102,0,340665
5666,97395,184453,305.84,5,62,Y,8,N,N,0,5,N,0,34,83607.0,218,10919,N,4356,102,0,696983
5666,114193,20756,652.61,5,62,N,2,N,N,0,5,N,0,33,225723.0,343,53687,N,5824,102,0,695678
5975,76226,194711,592.25,5,62,N,5,N,N,0,5,N,0,32,13905.0,263,97694,N,5817,102,0,1067050
6881,31474,29814,513.8,5,0,N,0,N,N,0,5,N,0,32,135704.0,457,74732,N,0,102,0,514532
6883,121558,92810,513.8,5,0,N,0,N,N,0,5,N,0,32,150427.0,457,7563,N,0,102,0,514583
0,76295,152716,465.62,5,0,N,2,N,N,0,0,N,0,32,104720.0,451,0,N,5817,102,0,15329
6032,160093,7822,646.74,5,62,N,4,N,N,0,5,N,0,32,120708.0,291,78480,N,5800,102,0,225319
3348,18826,194515,794.93,5,62,Y,8,N,N,0,5,N,0,32,33337.0,289,54828,N,3460,46,0,691728
6581,60261,35777,776.78,5,62,N,5,N,N,0,1,N,0,32,91106.0,413,3009,N,5817,102,0,1866104
5970,147122,105622,1641.43,5,62,N,4,N,N,0,5,N,0,32,173814.0,277,52537,N,5817,102,0,1353196
6231,66967,73909,647.63,5,62,N,5,N,N,0,5,N,0,32,180549.0,251,18944,N,5817,102,0,1353169
6716,130745,58689,667.71,5,62,Y,8,N,N,0,5,Y,1,32,83721.0,343,34308,N,5820,102,0,1352814
6769,49574,46588,592.25,5,62,N,5,N,N,0,5,N,0,33,182322.0,251,77981,N,5817,102,0,168099
6189,124517,41133,1712.76,5,62,N,2,N,N,0,5,N,0,33,94644.0,343,87280,N,5817,102,0,1638812
6716,89512,212004,882.76,5,62,Y,2,N,N,0,5,N,0,33,95928.0,248,34217,N,5820,102,0,1139474
6716,136723,57450,680.04,5,62,N,2,N,N,0,5,N,0,34,111341.0,411,41450,N,5817,102,0,996449
5975,74513,8311,565.03,5,62,N,4,N,N,0,5,N,0,34,163300.0,257,95205,N,5817,102,0,1282847
6881,80968,72599,513.8,5,0,N,0,N,N,0,5,N,0,34,65505.0,457,59333,N,0,102,0,516537
6767,759,149403,861.73,5,62,Y,8,N,Y,0,5,N,0,34,163029.0,191,20437,Y,5817,102,0,1496855
6882,60646,114020,0.0,5,0,N,0,N,N,0,0,N,0,34,185406.0,459,2461,N,0,102,0,612754
6716,99115,76272,535.31,5,62,N,4,N,N,0,5,N,0,32,182103.0,251,60305,N,5803,102,0,924142
5982,150594,32350,1389.96,5,62,N,5,N,N,0,5,N,0,32,153805.0,257,26083,N,2314,102,0,1067316
6777,92121,39697,615.44,5,62,N,4,N,N,0,5,N,0,32,174752.0,263,4885,N,2260,102,0,1709933
6716,55709,159247,205.92,5,62,N,5,N,N,0,5,N,0,32,182557.0,247,34407,N,5820,102,0,1139221
5962,144292,148782,992.54,4,62,Y,8,N,N,0,5,N,0,33,94110.0,319,75824,N,5817,102,0,1067673
6231,84371,5968,615.76,5,62,N,9,N,N,0,5,N,0,33,114404.0,292,6511,N,5817,102,0,1210846
6189,161963,6972,2517.13,5,62,N,4,N,N,0,5,N,0,33,81213.0,423,88623,N,5817,102,0,1567610
0,110468,142093,465.62,5,0,N,2,N,N,0,0,N,0,33,105209.0,451,0,N,5817,102,0,16033
6557,111261,19603,764.17,5,62,N,4,N,N,0,5,N,0,33,202415.0,305,31728,N,5817,102,0,924785
5975,41833,152565,683.25,2,62,N,2,N,N,0,5,N,0,33,214913.0,264,89758,N,5817,102,0,1496560
6716,88821,159057,380.94,5,62,N,5,N,N,0,5,N,0,32,105527.0,397,37188,N,5820,102,0,995194
3217,90015,173734,563.92,5,13,Y,8,N,N,0,5,N,0,33,215106.0,247,44859,N,379,20,0,695506
6767,4476,99529,882.76,5,62,N,5,N,N,0,5,N,0,32,152506.0,251,17747,N,5817,102,0,923995
6189,84084,92059,798.27,5,62,N,4,N,N,0,5,N,0,32,163043.0,263,98844,N,5817,102,0,1139118
0,146074,37780,465.62,5,0,N,2,N,N,0,0,N,0,32,105158.0,451,0,N,5817,102,0,15529
6881,24090,139838,513.8,5,0,N,0,N,N,0,5,N,0,32,130345.0,457,86584,N,0,102,2,514380
6769,103769,157355,388.62,5,62,N,5,N,N,0,5,N,0,34,160604.0,251,78006,N,5812,102,0,82027
5666,959,186919,287.02,5,62,N,2,N,N,0,5,N,0,32,71825.0,295,53744,N,5817,102,0,691921
6834,104003,99938,394.07,5,62,N,5,N,N,0,5,N,0,32,120240.0,299,94272,N,5817,102,0,1709685
5975,20734,159036,513.8,5,62,N,4,N,N,0,5,N,0,32,130501.0,263,92619,N,5817,102,0,1138937
6716,52896,139524,978.76,5,62,N,5,N,N,0,5,N,0,32,151304.0,292,35845,N,5820,102,0,1139057
6769,127336,123237,565.79,5,62,N,5,N,N,0,5,N,0,32,200236.0,251,78001,N,2260,102,0,110271
6189,64383,159934,738.98,2,62,N,2,N,N,0,5,N,0,32,65218.0,264,97168,N,5817,102,0,1709597
6032,77361,134715,886.37,4,62,N,2,N,N,0,5,N,0,33,90318.0,343,77655,N,5817,102,0,81664
0,155464,61259,465.62,5,0,N,2,N,N,0,0,N,0,33,110113.0,451,0,N,5817,102,0,16329
6716,10154,62427,911.8,5,62,N,2,N,N,0,5,N,0,33,125230.0,343,38704,N,5817,102,0,1781885
6769,30819,82879,755.31,5,62,N,4,N,N,0,5,N,0,33,203935.0,251,78012,N,3588,102,0,340631
3348,45513,46991,563.14,5,62,Y,8,N,N,0,5,N,0,33,121621.0,289,54828,N,3460,46,0,694653
6769,2136,34874,555.04,5,62,N,5,N,N,0,5,N,0,34,124158.0,251,78124,N,5800,102,0,226006
6769,4012,138971,492.11,5,62,N,5,N,N,0,5,N,0,34,141134.0,251,78006,N,5812,102,0,139517
6189,56923,37599,386.55,5,62,N,2,N,N,0,5,N,0,33,145433.0,207,89004,N,5817,102,0,1139666
0,54489,67250,465.62,5,0,N,2,N,N,0,0,N,0,32,105947.0,451,0,N,5817,102,0,15790
6769,139211,122892,288.05,5,62,N,4,N,N,0,5,N,0,32,124511.0,291,80840,N,2310,102,0,456047
5975,38784,143431,547.53,5,62,N,5,N,N,0,5,N,0,32,85005.0,263,99629,N,5817,102,0,1709554
6716,67605,157373,607.55,5,62,N,4,N,N,0,5,N,0,32,115249.0,207,70907,N,5813,102,0,1352938
5962,54957,102622,561.61,4,62,Y,8,N,N,0,5,N,0,32,174043.0,319,75824,N,5817,102,0,924117
5975,66398,211436,411.06,5,62,N,4,N,N,0,5,N,0,32,201738.0,334,95963,N,5817,102,0,1709991
6769,57822,146300,1106.92,4,62,N,2,N,N,0,5,N,0,33,102414.0,343,78638,N,5817,102,0,81728
6769,66007,102977,1814.0,4,62,N,2,N,N,0,5,N,0,33,111255.0,343,78638,Y,5817,102,0,139242
6716,53916,101548,916.76,5,62,N,2,N,N,0,5,N,0,33,125629.0,343,38704,N,5817,102,0,1424531
6189,112649,152950,473.87,5,62,N,4,N,N,0,5,N,0,33,131300.0,306,88680,N,5817,102,0,1139601
6625,11177,203914,730.42,5,62,N,5,N,N,0,1,N,0,32,202925.0,251,77991,N,5817,102,0,1866955
6769,102225,164341,948.29,5,62,N,5,N,N,0,5,N,0,33,152503.0,251,77975,N,5817,102,0,369730
6716,53201,79791,1186.22,5,62,N,4,N,N,0,5,N,0,33,180643.0,247,60275,N,5803,102,0,1782089
5720,92150,124780,822.88,5,60,Y,8,N,N,0,5,N,0,33,30008.0,192,67588,N,6593,75,2,693479
6769,81226,174183,1668.29,5,62,Y,8,N,N,0,5,N,0,33,100901.0,247,78537,N,5817,102,0,225581
5975,13440,122105,535.31,5,62,N,2,N,N,0,5,N,0,33,141650.0,212,94891,N,5817,102,0,924509
3217,30872,53811,1731.41,5,13,Y,8,N,N,0,5,N,0,33,161319.0,247,44859,N,379,20,0,694964
3221,67983,207424,405.3,5,61,Y,8,N,N,0,5,N,0,34,132329.0,234,55656,N,6583,104,0,697259
6777,1539,183808,1018.74,5,62,N,5,N,N,0,5,N,0,34,145838.0,250,3546,N,5858,102,0,1354129
6767,94747,57837,794.93,5,62,Y,8,N,Y,0,1,N,0,32,180300.0,191,20434,N,5817,102,0,852858
0,88139,100958,465.62,5,0,N,2,N,N,0,0,N,0,18,105339.0,451,0,N,5817,102,0,8554
5975,41352,30803,247.76,5,62,N,4,N,N,0,5,N,0,32,114235.0,263,96208,N,5817,102,0,995271
6767,40466,82774,914.57,5,62,N,4,N,N,0,5,N,0,32,133459.0,292,16043,N,5817,102,0,995343
6769,113077,42891,833.16,5,62,N,5,N,N,0,5,N,0,32,133944.0,251,78006,N,5812,102,0,427027
5981,44823,54263,229.88,5,62,N,5,N,N,0,5,N,0,32,164444.0,247,23320,N,5817,102,0,852849
6769,149370,140816,1070.21,5,62,N,5,N,N,0,5,N,0,33,124911.0,286,79052,N,5817,102,0,340500
5505,118475,83148,822.3,5,20,Y,8,N,N,0,5,N,0,33,134628.0,270,43475,N,597,42,0,694775
6193,158258,114795,772.62,5,62,N,2,N,N,0,5,N,0,32,204842.0,411,44377,N,135,102,0,1781649
6322,100708,31883,647.33,5,62,Y,8,N,N,0,5,N,0,32,212716.0,209,38206,N,5817,102,0,1281951
3226,141218,207079,0.0,5,62,Y,8,N,N,0,5,N,0,33,2535.0,192,90196,N,1458,102,0,693269
3221,29843,13403,447.27,5,61,N,2,N,N,0,5,N,0,33,5858.0,209,42753,N,1332,104,0,693310
6769,146741,188143,1076.96,4,62,N,2,N,N,0,5,N,0,33,101643.0,343,78638,N,5817,102,0,139140
6189,60076,75863,683.25,5,62,N,4,N,N,0,5,N,0,34,72829.0,263,93896,N,5817,102,0,1639359
5975,131069,189462,753.11,2,62,N,2,N,N,0,5,N,0,34,85737.0,264,92742,N,5817,102,0,1568254
6189,54256,65585,178.77,5,62,Y,2,N,Y,0,5,N,0,33,120057.0,191,90005,N,5817,102,0,1781852
6716,162044,193913,990.84,5,62,Y,8,N,Y,0,5,N,0,33,135846.0,272,34201,N,5820,102,0,1424619
4791,15992,148113,513.8,5,0,N,0,N,N,0,5,N,0,33,152926.0,453,544,N,0,102,0,623623
6189,72348,44919,182.16,2,62,N,2,N,N,0,5,N,0,33,171440.0,264,91106,N,5817,102,0,853472
6716,21581,80313,426.47,5,62,N,4,N,N,0,5,N,0,32,165920.0,292,47136,N,4526,102,0,1281710
6716,92267,67081,1178.91,5,62,N,4,N,N,0,5,N,0,32,173349.0,292,61179,N,5803,102,0,1495779
5975,58744,146738,22.33,5,62,Y,8,N,N,0,5,N,0,33,220301.0,205,90077,N,5817,102,0,1282528
6769,136447,51170,268.79,5,62,N,5,N,N,0,5,N,0,34,82411.0,292,79111,N,5817,102,0,254534
0,38086,153070,465.62,5,0,N,2,N,N,0,0,N,0,33,104641.0,451,0,N,5817,102,0,15869
6839,35843,129085,898.82,5,62,Y,8,N,N,0,5,N,0,33,114406.0,374,79663,N,5817,102,0,282827
6769,113664,150706,918.2,5,62,N,5,N,N,0,5,N,0,33,213058.0,251,78211,N,5817,102,0,168145
6834,153819,141600,334.56,5,62,N,4,N,N,0,5,N,0,32,85302.0,263,96331,Y,5817,102,0,852493
6032,143952,41455,769.26,5,62,N,5,N,N,0,5,N,0,32,210350.0,247,78098,N,5800,102,0,398185
5601,79347,208309,314.26,5,10,N,4,N,N,0,5,N,0,33,41232.0,292,59657,N,6154,16,0,693705
6189,97535,147416,262.0,5,62,N,4,N,N,0,5,N,0,33,102056.0,263,92643,N,5817,102,0,1067640
6767,53556,127220,292.12,5,62,N,5,N,N,0,5,N,0,33,123756.0,349,12605,N,5817,102,0,853286
6834,111396,115345,513.8,5,62,N,4,N,N,0,5,N,0,32,115554.0,263,97377,N,5817,102,0,852617
3288,63209,200316,0.0,5,62,Y,8,N,N,0,5,N,0,32,145047.0,337,20984,N,621,93,0,692417
3217,54237,187576,524.16,5,13,Y,8,N,N,0,5,N,0,33,175409.0,247,44859,N,379,20,0,695026
6032,7693,81820,618.99,5,62,N,5,N,N,0,5,N,0,33,203151.0,247,78190,N,5812,102,0,456530
401,104122,70573,624.09,5,61,N,9,N,N,0,5,N,0,33,142736.0,250,41649,N,5929,52,0,694833
6779,161184,100139,297.11,2,62,N,2,N,N,0,5,N,0,33,172331.0,264,8182,N,5800,102,0,1282370
6769,78865,28394,792.96,5,62,Y,8,N,N,0,5,N,0,33,220525.0,247,82174,N,5817,102,0,340690
5975,72838,132887,217.54,2,62,N,2,N,N,0,5,N,0,33,230553.0,264,92775,N,5817,102,0,1068093
6215,94133,166519,370.84,4,62,N,2,N,N,0,5,N,0,34,34354.0,367,54174,N,6576,46,0,1868514
3989,69685,194322,513.8,5,0,N,0,N,N,0,5,N,0,34,81332.0,453,544,N,0,102,0,623777
6769,125387,141739,1649.24,5,62,Y,8,N,N,0,5,Y,4,34,84202.0,247,82174,N,5817,102,0,311647
6769,143208,83640,374.49,5,62,N,4,N,N,0,5,N,0,32,70806.0,263,77773,N,5817,102,0,196370
6215,40305,200313,652.61,5,62,Y,2,N,N,0,5,N,0,32,131641.0,289,54828,N,3460,46,0,1866356
5982,118911,166570,625.35,5,62,N,4,N,N,0,5,N,0,32,162632.0,299,26396,N,4483,102,0,1067348
6767,56871,171754,568.05,5,62,N,5,N,N,0,5,N,0,32,160450.0,251,17756,N,5817,102,0,852823
6716,108959,50656,819.73,5,62,N,4,N,N,0,5,N,0,16,202139.0,292,69796,N,2310,102,0,1129237
6767,139209,76964,681.92,5,62,N,5,N,N,0,5,N,0,32,171110.0,292,19641,N,5817,102,0,995533
6881,65413,28567,513.8,5,0,N,0,N,N,0,5,N,0,32,200109.0,457,86584,N,0,102,0,515066
5575,11441,133884,1613.49,5,62,Y,8,N,N,0,5,N,0,32,232633.0,203,33794,N,2138,44,0,693196
6769,85868,30747,1210.43,4,62,N,2,N,N,0,5,N,0,33,101932.0,343,78638,N,5817,102,0,311323
6769,54923,86198,299.08,5,62,N,5,N,N,0,5,N,0,33,155952.0,251,78220,N,5858,102,0,254402
0,16217,181685,465.62,5,0,N,2,N,N,0,0,N,0,19,104635.0,451,0,N,5817,102,0,8909
6716,106079,47527,992.78,5,62,N,2,N,N,0,5,N,0,33,125138.0,343,38704,Y,5817,102,0,1567804
6881,34766,129950,513.8,5,0,N,0,N,N,0,5,N,0,33,185700.0,457,59333,N,0,102,0,516198
6769,10344,151744,625.04,5,62,Y,8,N,N,0,5,N,0,33,232345.0,247,78537,N,5817,102,0,81972
6769,5033,205362,1003.54,5,62,Y,8,N,Y,0,5,N,0,33,204239.0,373,79200,N,5817,102,0,254420
5496,128734,195336,615.76,5,61,Y,8,N,N,0,5,N,0,34,32525.0,306,59126,N,5393,104,0,696337
5975,162354,101201,1239.01,5,62,Y,8,N,N,0,5,N,0,34,94035.0,426,90100,N,5817,102,0,996407
2800,88634,36026,513.8,5,0,N,0,N,N,0,5,N,0,32,104010.0,453,544,N,0,102,0,623291
6581,40117,2420,669.66,2,62,N,9,N,N,0,5,N,0,32,142803.0,264,3218,N,5817,102,0,995384
5818,33086,174002,0.0,4,61,N,2,N,N,0,1,N,0,34,114415.0,322,102979,N,5751,104,0,697122
6767,112532,155920,1514.75,5,62,N,2,N,N,0,5,N,0,34,162155.0,203,17008,N,5817,102,0,1354174
6386,121712,197179,1162.0,5,62,Y,2,N,N,0,5,N,0,32,175043.0,203,73650,N,2800,38,2,1866740
1890,162537,199222,513.8,5,0,N,0,N,N,0,5,N,0,21,105843.0,453,544,N,0,102,0,620966
3221,103669,106436,941.22,5,61,Y,8,N,N,0,5,N,0,32,131236.0,288,55807,N,6580,104,0,692279
5975,52727,62560,509.32,5,62,N,5,N,N,0,5,N,0,32,140751.0,397,99746,N,5817,102,0,1423999
6769,152508,9109,706.49,5,62,N,5,N,N,0,5,N,0,32,152922.0,247,78098,N,5800,102,0,253969
6215,97475,151145,407.87,5,62,Y,2,N,N,0,5,N,0,32,154954.0,380,54238,N,6580,38,0,1866598
6882,141292,175888,0.0,5,0,N,0,N,N,0,0,N,0,13,114328.0,459,2463,N,0,102,0,611453
6769,27780,22697,346.16,5,62,N,5,N,N,0,5,N,0,32,170138.0,251,77974,Y,5817,102,0,196454
6769,137139,127619,682.99,6,62,N,2,N,N,0,5,N,0,39,211236.0,247,78537,N,5817,102,0,59930
6769,28583,55886,323.3,4,62,N,2,N,N,0,5,N,0,33,102427.0,343,78638,N,5817,102,0,254223
0,7077,28319,465.62,5,0,N,2,N,N,0,0,N,0,40,104130.0,451,0,N,5817,102,0,18960
5970,106809,189091,1487.89,5,62,N,4,N,N,0,5,N,0,33,173103.0,388,51483,N,5817,102,0,1710486
5975,73006,112303,287.02,5,62,Y,2,N,N,0,5,N,0,33,181328.0,295,90193,N,5817,102,0,1211168
3183,57882,75495,863.23,5,61,Y,8,N,N,0,5,N,0,33,213830.0,257,100474,N,4777,104,2,695469
6881,159106,127310,683.25,5,0,N,0,N,N,0,5,N,0,41,201022.0,457,86584,N,0,102,0,525294
6769,88564,14622,508.41,5,62,N,5,N,N,0,5,N,0,41,202454.0,251,77985,N,5817,102,0,169836
5720,102515,28082,0.0,5,62,Y,8,N,N,0,5,N,0,32,105809.0,192,67588,N,6593,75,0,692110
6400,144457,171335,652.03,5,62,Y,1,N,N,0,5,N,0,32,84056.0,380,58164,N,3712,73,0,1866167
6767,109637,39026,421.63,5,62,N,5,N,N,0,5,N,0,42,131450.0,251,19076,N,5817,102,0,1715244
6716,131040,103174,1934.65,5,62,N,4,N,N,0,5,N,0,39,200612.0,245,48784,N,5859,102,0,999631
6581,33451,114308,662.09,2,62,N,9,N,N,0,5,N,0,39,205856.0,264,5269,N,2310,102,0,1713971
6716,110885,9919,604.21,5,62,N,5,N,N,0,5,N,0,42,142413.0,292,61259,N,5803,102,0,1144586
6189,3730,208572,0.0,5,62,N,2,N,N,0,5,N,0,42,161757.0,192,90135,N,1458,102,0,1877852
5970,61387,92818,1429.78,5,62,Y,8,N,N,0,5,N,0,42,174804.0,343,51884,N,5817,102,0,1287346
6189,64426,31254,1098.71,5,62,N,5,N,N,0,5,N,0,40,120838.0,305,94318,N,5817,102,0,928167
5818,156646,196929,0.0,4,61,N,2,N,N,0,1,N,0,40,180724.0,322,102979,N,5751,104,0,707620
6856,83040,165086,938.66,5,62,Y,8,N,N,0,5,N,0,40,230236.0,288,69240,Y,0,104,0,1000200
5975,141358,34679,1050.19,5,62,N,2,N,N,0,5,N,0,41,114911.0,329,87120,N,5817,102,0,1286531
6769,67078,193185,1130.8,4,62,N,2,N,N,0,5,N,0,42,84408.0,343,78638,N,5817,102,0,112430
6716,56392,135223,744.43,5,62,Y,8,N,N,0,5,Y,1,42,160837.0,248,34239,N,5820,102,0,1644073
6767,86244,60842,864.38,5,62,N,4,N,N,0,5,N,0,32,144332.0,247,6495,N,5817,102,0,1281591
3348,47057,83287,103.48,5,62,Y,8,N,N,0,5,N,0,32,145053.0,289,54828,N,3460,46,0,692418
0,65010,46241,465.62,5,0,N,2,N,N,0,0,N,0,43,105347.0,451,0,N,5817,102,0,20451
5975,122936,129310,727.37,5,62,N,4,N,N,0,5,N,0,42,220210.0,263,92601,N,5817,102,0,1144828
5666,141957,1462,717.56,5,62,N,4,N,N,0,5,N,0,32,145643.0,292,53900,N,5817,102,0,692427
6292,36318,41028,322.41,4,62,N,2,N,N,0,5,N,0,43,90341.0,209,38254,N,5817,102,0,1001367
6716,92099,180304,779.86,5,62,N,4,N,N,0,5,N,0,43,133047.0,257,34812,N,5820,102,0,1359068
6777,146933,30224,472.34,5,62,N,4,N,N,0,5,N,0,43,140315.0,263,4978,N,4481,102,0,1430166
6032,114799,147247,751.57,5,62,N,5,N,N,0,5,N,0,43,160156.0,286,78030,N,5817,102,0,371853
401,99256,17268,464.39,5,61,N,9,N,N,0,5,N,0,43,173744.0,247,42423,N,5932,52,0,712347
6189,59271,114549,485.83,5,62,N,4,N,N,0,5,N,0,32,184530.0,337,90389,N,5817,102,0,1424234
5975,36393,86935,755.52,5,62,N,5,N,N,0,5,N,0,43,185929.0,263,93835,N,5817,102,0,1787603
5975,25911,67611,668.27,2,62,N,2,N,N,0,5,N,0,44,74955.0,264,92786,N,5817,102,0,930286
6189,79037,138429,768.63,5,62,N,5,N,N,0,5,N,0,44,105432.0,263,98437,N,5817,102,0,1073718
6292,40940,40882,624.72,4,62,N,2,N,N,0,5,N,0,33,92433.0,209,38254,N,5817,102,0,853184
5975,135187,66694,616.73,2,62,N,2,N,N,0,5,N,0,44,100541.0,264,97713,N,5817,102,0,1288200
3470,102499,136779,712.99,5,10,Y,8,N,N,0,5,N,0,33,33814.0,332,21791,Y,4552,16,0,693925
6769,1886,144024,513.36,5,62,Y,8,N,N,0,5,N,0,33,92924.0,247,82174,N,5817,102,0,225605
6215,35085,94281,443.9,5,62,Y,2,N,N,0,5,N,0,32,5515.0,380,54238,N,6580,38,0,1865962
5975,98909,91780,266.55,5,62,N,5,N,N,0,5,N,0,32,81849.0,263,96301,N,5817,102,0,923698
6769,98883,122932,1274.74,5,62,N,5,N,N,0,5,N,0,44,144722.0,251,77980,N,5817,102,0,228251
3237,143444,39608,1409.76,5,29,N,4,N,N,0,5,N,0,32,144527.0,305,33826,N,3739,55,0,692412
6779,54344,55869,342.08,5,62,N,5,N,N,0,1,N,0,32,175650.0,247,8239,N,3588,102,0,1781465
6540,25280,188284,102.61,5,61,Y,2,N,N,0,5,N,0,32,211913.0,288,55807,N,6580,104,2,1867068
6769,9121,54055,1041.94,5,62,N,5,N,N,0,5,N,0,32,212918.0,251,77996,N,5858,102,0,427197
3226,46022,118560,0.0,5,62,Y,8,N,N,0,5,N,0,32,224850.0,192,90196,N,1458,102,0,693146
6716,106079,47527,1312.92,5,62,N,2,N,N,0,5,N,0,33,125138.0,343,38704,N,5817,102,0,1210936
6092,102153,47564,668.27,4,62,N,2,N,N,0,5,N,0,33,112021.0,306,7982,N,3280,102,0,1638872
5982,112871,180667,1205.39,5,62,N,4,N,N,0,5,N,0,32,102517.0,349,27213,N,4641,102,0,1067107
3226,60972,5475,0.0,5,62,Y,8,N,N,0,5,N,0,32,122538.0,192,90196,N,1458,102,0,692216
6767,100640,187957,749.57,5,62,N,4,N,N,0,5,N,0,32,140235.0,293,12521,N,5817,102,0,1281615
6767,31741,47373,816.01,5,62,N,5,N,N,0,5,N,0,32,143052.0,247,18966,N,5817,102,0,1210427
6881,14363,116000,683.25,5,0,N,0,N,N,0,5,N,0,32,160317.0,457,86584,N,0,102,0,514730
5975,82949,86070,837.25,5,62,N,4,N,N,0,5,N,0,32,195030.0,263,93870,N,5817,102,0,1067498
3348,79672,181860,103.48,5,62,Y,8,N,N,0,5,N,0,32,200921.0,289,54828,N,3460,46,0,692950
6189,128357,113325,526.88,5,62,N,4,N,N,0,5,N,0,32,213056.0,263,92650,N,5817,102,0,1710082
6716,62647,182610,624.09,5,62,Y,2,N,N,0,5,Y,1,32,213944.0,247,34179,N,5820,102,0,1781675
5750,29951,95350,522.1,4,61,Y,8,N,N,0,5,N,0,33,40327.0,320,9411,Y,2678,38,2,693641
5975,30324,201492,761.38,5,62,N,5,N,N,0,5,N,0,33,91438.0,263,97372,N,5817,102,0,1710183
6769,120811,194688,1148.39,4,62,N,2,N,N,0,5,N,0,33,104458.0,343,78638,N,5817,102,0,167917
6769,18431,137830,508.41,4,62,N,2,N,N,0,5,N,0,33,104741.0,343,78638,N,5817,102,0,81768
5720,29951,95350,92.99,5,50,Y,8,N,N,0,5,N,0,33,40351.0,367,67602,Y,6576,46,2,693627
6767,15251,116092,185.5,5,62,Y,8,N,N,0,5,N,0,33,115238.0,292,20126,N,5817,102,0,995936
6769,114763,80419,201.39,5,62,N,5,N,N,0,5,N,0,33,140413.0,251,84117,N,3588,102,0,139285
6231,107001,178035,698.91,5,62,N,4,N,N,0,5,N,0,33,183136.0,189,16612,N,5817,102,0,1139812
6716,139932,162972,1389.65,5,62,N,2,N,N,0,5,N,0,33,125509.0,343,38704,N,5817,102,0,924450
6769,133133,121489,273.21,5,62,N,5,N,N,0,5,N,0,34,170743.0,251,77995,N,5858,102,0,456748
125,129193,211786,513.8,5,0,N,0,N,N,0,5,N,0,34,153943.0,453,545,N,0,102,0,623954
3217,56326,101425,178.34,5,13,Y,8,N,N,0,5,N,0,34,171351.0,247,44859,N,379,20,0,697857
0,133703,122468,465.62,5,0,N,2,N,N,0,0,N,0,32,105328.0,451,0,N,5817,102,0,15548
6878,15368,113405,965.97,5,62,N,2,N,N,0,5,N,0,32,153106.0,218,58083,N,0,52,0,1353101
6189,5641,55175,513.8,2,62,N,2,N,N,0,5,N,0,32,93845.0,264,96746,N,5817,102,0,1138834
0,143360,114089,465.62,5,0,N,2,N,N,0,0,N,0,32,104720.0,451,0,N,5817,102,0,15332
6716,86548,3296,497.8,5,62,N,4,N,N,0,5,N,0,32,164546.0,257,70656,N,5813,102,0,1638437
6716,63302,33245,683.25,5,62,N,4,N,N,0,5,N,0,32,171522.0,305,62183,N,5803,102,0,995535
5975,75396,93653,431.22,5,62,N,5,N,N,0,5,N,0,32,172037.0,292,92110,N,5817,102,0,1495765
6839,96708,32907,900.94,5,62,Y,8,N,N,0,5,N,0,32,11038.0,247,82174,N,5817,102,0,110038
2563,153254,185393,513.8,5,0,N,0,N,N,0,5,N,0,32,134255.0,453,544,N,0,102,0,623273
3221,2986,168666,1326.33,5,61,Y,8,N,N,0,5,N,0,32,190711.0,337,74062,N,3270,104,2,692822
6777,54356,10790,719.74,5,62,N,4,N,N,0,5,N,0,32,121035.0,250,2277,N,5817,102,0,1495509
6883,78220,40788,513.8,5,0,N,0,N,N,0,5,N,0,32,121901.0,457,10060,N,0,102,0,514371
3288,22953,96017,1.38,5,62,Y,8,N,N,0,5,N,0,33,31044.0,337,20984,N,621,93,2,693778
6678,139324,11462,2712.71,5,62,N,4,N,N,0,5,N,0,33,180838.0,5,22761,N,5817,102,0,1710518
6716,129275,145767,683.25,5,62,Y,2,N,N,0,5,N,0,34,104633.0,248,34204,N,5820,102,0,996378
5975,61387,92818,424.66,5,62,Y,8,N,N,0,5,N,0,33,203216.0,343,90105,N,5817,102,0,1424842
5818,64995,159257,0.0,4,61,N,2,N,N,0,1,N,0,33,211642.0,322,102979,N,5751,104,0,695299
6769,76966,202547,244.05,5,62,N,5,N,N,0,5,N,0,33,223539.0,251,78068,N,5800,102,0,139406
6777,10312,175222,1115.54,5,62,N,4,N,N,0,5,N,0,32,152517.0,247,916,N,5817,102,0,995439
6769,136724,56476,783.74,5,62,N,5,N,N,0,5,N,0,32,155507.0,251,78006,N,5812,102,0,427074
6716,149300,40599,680.31,5,62,Y,8,N,N,0,5,N,0,32,185044.0,248,34217,N,5820,102,0,1139233
